,employeeid,firstname,lastname,gender,age,businesstravel,department,distancefromhome (km),state,ethnicity,education,educationfield,jobrole,maritalstatus,salary,stockoptionlevel,overtime,hiredate,attrition,yearsatcompany,yearsinmostrecentrole,yearssincelastpromotion,yearswithcurrmanager,performanceid,reviewdate,environmentsatisfaction,jobsatisfaction,relationshipsatisfaction,trainingopportunitieswithinyear,trainingopportunitiestaken,worklifebalance,selfrating,managerrating
4160,C389-FC34,Lin,Lauga,Female,27,Some Travel,Technology,45,IL,Mixed or multiple ethnic groups,3,Business Studies,Software Engineer,Married,28828,1,No,2016-07-09,No,6,1,6,4,PR5120,7/5/2021,4,2,2,3,1,2,5,5
4161,C389-FC34,Lin,Lauga,Female,27,Some Travel,Technology,45,IL,Mixed or multiple ethnic groups,3,Business Studies,Software Engineer,Married,28828,1,No,2016-07-09,No,6,1,6,4,PR6219,7/5/2022,4,3,3,3,0,5,3,2
4162,89A6-7EF1,Johan,Rudinger,Male,26,Some Travel,Human Resources,11,NY,Asian or Asian American,3,Other,HR Executive,Single,70395,0,No,2016-07-11,No,6,5,6,2,PR2738,1/3/2019,4,5,4,2,2,2,5,4
4163,89A6-7EF1,Johan,Rudinger,Male,26,Some Travel,Human Resources,11,NY,Asian or Asian American,3,Other,HR Executive,Single,70395,0,No,2016-07-11,No,6,5,6,2,PR3575,1/3/2020,3,4,2,3,0,5,5,5
4164,89A6-7EF1,Johan,Rudinger,Male,26,Some Travel,Human Resources,11,NY,Asian or Asian American,3,Other,HR Executive,Single,70395,0,No,2016-07-11,No,6,5,6,2,PR4537,1/2/2021,3,5,5,2,0,5,3,2
4165,89A6-7EF1,Johan,Rudinger,Male,26,Some Travel,Human Resources,11,NY,Asian or Asian American,3,Other,HR Executive,Single,70395,0,No,2016-07-11,No,6,5,6,2,PR5592,1/2/2022,3,3,4,3,1,2,3,2
4166,09D2-46BD,Karyl,Ponten,Female,26,Some Travel,Sales,42,CA,White,3,Marketing,Sales Executive,Married,92364,1,Yes,2016-07-12,No,6,4,5,6,PR3266,7/28/2019,5,2,4,1,1,2,3,2
4167,09D2-46BD,Karyl,Ponten,Female,26,Some Travel,Sales,42,CA,White,3,Marketing,Sales Executive,Married,92364,1,Yes,2016-07-12,No,6,4,5,6,PR4175,7/27/2020,3,3,3,2,1,5,5,5
4168,09D2-46BD,Karyl,Ponten,Female,26,Some Travel,Sales,42,CA,White,3,Marketing,Sales Executive,Married,92364,1,Yes,2016-07-12,No,6,4,5,6,PR5191,7/27/2021,4,5,3,2,2,5,3,2
4169,09D2-46BD,Karyl,Ponten,Female,26,Some Travel,Sales,42,CA,White,3,Marketing,Sales Executive,Married,92364,1,Yes,2016-07-12,No,6,4,5,6,PR6294,7/27/2022,5,5,3,1,1,4,4,3
4170,6413-42F1,Gui,Olivello,Female,27,Some Travel,Human Resources,24,CA,Mixed or multiple ethnic groups,2,Other,HR Executive,Divorced,55206,0,No,2016-07-13,No,6,1,3,4,PR3494,11/25/2019,5,5,2,2,2,3,5,4
4171,6413-42F1,Gui,Olivello,Female,27,Some Travel,Human Resources,24,CA,Mixed or multiple ethnic groups,2,Other,HR Executive,Divorced,55206,0,No,2016-07-13,No,6,1,3,4,PR4443,11/24/2020,4,3,4,1,2,3,4,4
4172,6413-42F1,Gui,Olivello,Female,27,Some Travel,Human Resources,24,CA,Mixed or multiple ethnic groups,2,Other,HR Executive,Divorced,55206,0,No,2016-07-13,No,6,1,3,4,PR5490,11/24/2021,3,3,2,2,1,3,4,3
4173,6413-42F1,Gui,Olivello,Female,27,Some Travel,Human Resources,24,CA,Mixed or multiple ethnic groups,2,Other,HR Executive,Divorced,55206,0,No,2016-07-13,No,6,1,3,4,PR6611,11/24/2022,4,2,5,2,1,2,5,5
4174,C520-6F2B,Jena,Danzig,Female,25,Some Travel,Technology,34,CA,White,3,Information Systems,Data Scientist,Single,45286,0,Yes,2016-07-14,No,6,1,3,1,PR2966,3/31/2019,3,3,2,2,1,4,5,4
4175,C520-6F2B,Jena,Danzig,Female,25,Some Travel,Technology,34,CA,White,3,Information Systems,Data Scientist,Single,45286,0,Yes,2016-07-14,No,6,1,3,1,PR3832,3/30/2020,3,5,3,1,1,3,3,3
4176,C520-6F2B,Jena,Danzig,Female,25,Some Travel,Technology,34,CA,White,3,Information Systems,Data Scientist,Single,45286,0,Yes,2016-07-14,No,6,1,3,1,PR4820,3/30/2021,2,1,2,1,1,1,3,3
4177,C520-6F2B,Jena,Danzig,Female,25,Some Travel,Technology,34,CA,White,3,Information Systems,Data Scientist,Single,45286,0,Yes,2016-07-14,No,6,1,3,1,PR5895,3/30/2022,3,4,4,1,0,2,4,3
4178,20CA-404E,Kali,Jeppe,Female,25,Some Travel,Technology,13,IL,White,3,Information Systems,Analytics Manager,Married,211401,0,No,2016-07-17,No,6,1,1,3,PR2975,4/4/2019,4,5,3,2,0,2,4,4
4179,20CA-404E,Kali,Jeppe,Female,25,Some Travel,Technology,13,IL,White,3,Information Systems,Analytics Manager,Married,211401,0,No,2016-07-17,No,6,1,1,3,PR3844,4/3/2020,5,5,4,2,0,5,5,4
4180,20CA-404E,Kali,Jeppe,Female,25,Some Travel,Technology,13,IL,White,3,Information Systems,Analytics Manager,Married,211401,0,No,2016-07-17,No,6,1,1,3,PR4833,4/3/2021,2,1,2,3,0,4,5,4
4181,20CA-404E,Kali,Jeppe,Female,25,Some Travel,Technology,13,IL,White,3,Information Systems,Analytics Manager,Married,211401,0,No,2016-07-17,No,6,1,1,3,PR5910,4/3/2022,3,4,3,3,1,2,5,5
4182,C8BC-3B77,Anna-diane,Allpress,Female,27,Frequent Traveller,Sales,21,NY,White,3,Economics,Sales Executive,Married,66488,1,No,2016-07-18,No,6,5,6,3,PR3084,5/14/2019,5,2,4,2,0,2,4,4
4183,C8BC-3B77,Anna-diane,Allpress,Female,27,Frequent Traveller,Sales,21,NY,White,3,Economics,Sales Executive,Married,66488,1,No,2016-07-18,No,6,5,6,3,PR3969,5/13/2020,3,2,5,3,0,3,4,4
4184,C8BC-3B77,Anna-diane,Allpress,Female,27,Frequent Traveller,Sales,21,NY,White,3,Economics,Sales Executive,Married,66488,1,No,2016-07-18,No,6,5,6,3,PR4965,5/13/2021,4,2,2,2,1,2,4,4
4185,C8BC-3B77,Anna-diane,Allpress,Female,27,Frequent Traveller,Sales,21,NY,White,3,Economics,Sales Executive,Married,66488,1,No,2016-07-18,No,6,5,6,3,PR6045,5/13/2022,5,2,4,1,0,2,4,3
4186,0AA2-881A,Jeffrey,Mildmott,Male,25,Some Travel,Technology,28,NY,Other ,4,Information Systems,Software Engineer,Married,29126,2,No,2016-07-18,No,6,0,2,3,PR3202,7/4/2019,5,3,2,1,0,2,3,3
4187,0AA2-881A,Jeffrey,Mildmott,Male,25,Some Travel,Technology,28,NY,Other ,4,Information Systems,Software Engineer,Married,29126,2,No,2016-07-18,No,6,0,2,3,PR4106,7/3/2020,5,3,5,3,1,2,5,4
4188,0AA2-881A,Jeffrey,Mildmott,Male,25,Some Travel,Technology,28,NY,Other ,4,Information Systems,Software Engineer,Married,29126,2,No,2016-07-18,No,6,0,2,3,PR5112,7/3/2021,5,4,3,2,2,5,5,4
4189,0AA2-881A,Jeffrey,Mildmott,Male,25,Some Travel,Technology,28,NY,Other ,4,Information Systems,Software Engineer,Married,29126,2,No,2016-07-18,No,6,0,2,3,PR6211,7/3/2022,3,2,3,2,0,4,4,4
4190,1A2D-52EC,Mag,Groves,Female,25,Some Travel,Technology,9,NY,White,3,Information Systems,Software Engineer,Single,39636,0,Yes,2016-07-21,No,6,0,5,1,PR3562,12/30/2019,3,3,3,2,0,5,4,3
4191,1A2D-52EC,Mag,Groves,Female,25,Some Travel,Technology,9,NY,White,3,Information Systems,Software Engineer,Single,39636,0,Yes,2016-07-21,No,6,0,5,1,PR4521,12/29/2020,3,4,3,1,3,4,4,4
4192,1A2D-52EC,Mag,Groves,Female,25,Some Travel,Technology,9,NY,White,3,Information Systems,Software Engineer,Single,39636,0,Yes,2016-07-21,No,6,0,5,1,PR5576,12/29/2021,5,2,4,3,2,2,5,4
4193,1A2D-52EC,Mag,Groves,Female,25,Some Travel,Technology,9,NY,White,3,Information Systems,Software Engineer,Single,39636,0,Yes,2016-07-21,No,6,0,5,1,PR6707,12/29/2022,2,3,1,2,1,1,4,4
4194,07C3-7429,Hendrik,Blenkharn,Male,26,Some Travel,Technology,18,CA,Asian or Asian American,3,Information Systems,Machine Learning Engineer,Divorced,54470,1,No,2016-07-21,No,6,0,6,3,PR3160,6/15/2019,4,3,2,2,1,5,3,2
4195,07C3-7429,Hendrik,Blenkharn,Male,26,Some Travel,Technology,18,CA,Asian or Asian American,3,Information Systems,Machine Learning Engineer,Divorced,54470,1,No,2016-07-21,No,6,0,6,3,PR4056,6/14/2020,4,5,2,3,0,5,3,3
4196,07C3-7429,Hendrik,Blenkharn,Male,26,Some Travel,Technology,18,CA,Asian or Asian American,3,Information Systems,Machine Learning Engineer,Divorced,54470,1,No,2016-07-21,No,6,0,6,3,PR5059,6/14/2021,5,5,2,3,0,3,3,2
4197,07C3-7429,Hendrik,Blenkharn,Male,26,Some Travel,Technology,18,CA,Asian or Asian American,3,Information Systems,Machine Learning Engineer,Divorced,54470,1,No,2016-07-21,No,6,0,6,3,PR6153,6/14/2022,5,3,3,1,0,3,3,2
4198,A1B4-5481,Zacharie,Manuaud,Male,25,Some Travel,Sales,37,CA,Asian or Asian American,3,Economics,Sales Executive,Married,79329,0,No,2016-07-22,Yes,1,1,1,1,PR1076,4/30/2016,5,3,3,1,0,3,4,3
4199,A1B4-5481,Zacharie,Manuaud,Male,25,Some Travel,Sales,37,CA,Asian or Asian American,3,Economics,Sales Executive,Married,79329,0,No,2016-07-22,Yes,1,1,1,1,PR119,5/1/2013,5,2,2,1,0,4,3,2
4200,A1B4-5481,Zacharie,Manuaud,Male,25,Some Travel,Sales,37,CA,Asian or Asian American,3,Economics,Sales Executive,Married,79329,0,No,2016-07-22,Yes,1,1,1,1,PR1630,4/30/2017,5,3,5,3,0,4,3,3
4201,A1B4-5481,Zacharie,Manuaud,Male,25,Some Travel,Sales,37,CA,Asian or Asian American,3,Economics,Sales Executive,Married,79329,0,No,2016-07-22,Yes,1,1,1,1,PR2289,4/30/2018,3,3,4,1,0,2,4,4
4202,A1B4-5481,Zacharie,Manuaud,Male,25,Some Travel,Sales,37,CA,Asian or Asian American,3,Economics,Sales Executive,Married,79329,0,No,2016-07-22,Yes,1,1,1,1,PR3042,4/30/2019,5,2,2,2,2,4,4,3
4203,A1B4-5481,Zacharie,Manuaud,Male,25,Some Travel,Sales,37,CA,Asian or Asian American,3,Economics,Sales Executive,Married,79329,0,No,2016-07-22,Yes,1,1,1,1,PR308,5/1/2014,5,4,4,2,3,5,3,2
4204,A1B4-5481,Zacharie,Manuaud,Male,25,Some Travel,Sales,37,CA,Asian or Asian American,3,Economics,Sales Executive,Married,79329,0,No,2016-07-22,Yes,1,1,1,1,PR3924,4/29/2020,4,2,2,1,0,4,4,3
4205,A1B4-5481,Zacharie,Manuaud,Male,25,Some Travel,Sales,37,CA,Asian or Asian American,3,Economics,Sales Executive,Married,79329,0,No,2016-07-22,Yes,1,1,1,1,PR4919,4/29/2021,5,2,5,1,2,4,5,4
4206,A1B4-5481,Zacharie,Manuaud,Male,25,Some Travel,Sales,37,CA,Asian or Asian American,3,Economics,Sales Executive,Married,79329,0,No,2016-07-22,Yes,1,1,1,1,PR5999,4/29/2022,5,4,3,2,0,5,4,3
4207,A1B4-5481,Zacharie,Manuaud,Male,25,Some Travel,Sales,37,CA,Asian or Asian American,3,Economics,Sales Executive,Married,79329,0,No,2016-07-22,Yes,1,1,1,1,PR635,5/1/2015,3,3,2,1,2,4,5,4
4208,22FF-9076,Eleanore,Attenbrough,Female,27,Some Travel,Sales,36,CA,Asian or Asian American,3,Technical Degree,Sales Executive,Divorced,173994,1,No,2016-07-23,No,6,1,5,6,PR3166,6/17/2019,4,4,4,2,1,2,5,5
4209,22FF-9076,Eleanore,Attenbrough,Female,27,Some Travel,Sales,36,CA,Asian or Asian American,3,Technical Degree,Sales Executive,Divorced,173994,1,No,2016-07-23,No,6,1,5,6,PR4064,6/16/2020,3,2,4,3,2,3,3,3
4210,22FF-9076,Eleanore,Attenbrough,Female,27,Some Travel,Sales,36,CA,Asian or Asian American,3,Technical Degree,Sales Executive,Divorced,173994,1,No,2016-07-23,No,6,1,5,6,PR5067,6/16/2021,5,2,5,2,0,2,4,4
4211,22FF-9076,Eleanore,Attenbrough,Female,27,Some Travel,Sales,36,CA,Asian or Asian American,3,Technical Degree,Sales Executive,Divorced,173994,1,No,2016-07-23,No,6,1,5,6,PR6161,6/16/2022,5,3,3,2,0,5,4,3
4212,EA3A-E005,Reinhold,Bradane,Male,24,Some Travel,Technology,30,CA,White,3,Business Studies,Software Engineer,Single,26363,0,No,2016-07-24,No,6,6,6,2,PR3468,11/12/2019,4,5,4,3,0,2,4,4
4213,EA3A-E005,Reinhold,Bradane,Male,24,Some Travel,Technology,30,CA,White,3,Business Studies,Software Engineer,Single,26363,0,No,2016-07-24,No,6,6,6,2,PR4414,11/11/2020,5,2,5,3,2,5,5,4
4214,EA3A-E005,Reinhold,Bradane,Male,24,Some Travel,Technology,30,CA,White,3,Business Studies,Software Engineer,Single,26363,0,No,2016-07-24,No,6,6,6,2,PR5457,11/11/2021,4,3,2,2,3,3,3,2
4215,EA3A-E005,Reinhold,Bradane,Male,24,Some Travel,Technology,30,CA,White,3,Business Studies,Software Engineer,Single,26363,0,No,2016-07-24,No,6,6,6,2,PR6570,11/11/2022,4,4,3,1,0,1,5,5
4216,5802-2A7E,Martyn,Watt,Prefer Not To Say,27,Some Travel,Technology,37,NY,White,3,Information Systems,Analytics Manager,Single,130012,0,No,2016-07-25,No,6,6,6,0,PR3274,8/1/2019,4,3,2,3,0,4,3,3
4217,5802-2A7E,Martyn,Watt,Prefer Not To Say,27,Some Travel,Technology,37,NY,White,3,Information Systems,Analytics Manager,Single,130012,0,No,2016-07-25,No,6,6,6,0,PR4182,7/31/2020,3,5,4,2,2,5,3,2
4218,5802-2A7E,Martyn,Watt,Prefer Not To Say,27,Some Travel,Technology,37,NY,White,3,Information Systems,Analytics Manager,Single,130012,0,No,2016-07-25,No,6,6,6,0,PR5198,7/31/2021,5,4,3,3,2,4,5,5
4219,5802-2A7E,Martyn,Watt,Prefer Not To Say,27,Some Travel,Technology,37,NY,White,3,Information Systems,Analytics Manager,Single,130012,0,No,2016-07-25,No,6,6,6,0,PR6302,7/31/2022,3,2,5,3,1,2,5,4
4220,05DA-5423,Moira,Forsey,Female,26,Some Travel,Technology,16,CA,American Indian or Alaska Native,2,Business Studies,Software Engineer,Married,34630,0,No,2016-07-30,No,6,2,6,0,PR3409,10/17/2019,5,4,3,1,1,3,3,3
4221,05DA-5423,Moira,Forsey,Female,26,Some Travel,Technology,16,CA,American Indian or Alaska Native,2,Business Studies,Software Engineer,Married,34630,0,No,2016-07-30,No,6,2,6,0,PR4344,10/16/2020,3,4,3,3,0,4,3,2
4222,05DA-5423,Moira,Forsey,Female,26,Some Travel,Technology,16,CA,American Indian or Alaska Native,2,Business Studies,Software Engineer,Married,34630,0,No,2016-07-30,No,6,2,6,0,PR5381,10/16/2021,4,4,4,2,0,3,3,3
4223,05DA-5423,Moira,Forsey,Female,26,Some Travel,Technology,16,CA,American Indian or Alaska Native,2,Business Studies,Software Engineer,Married,34630,0,No,2016-07-30,No,6,2,6,0,PR6495,10/16/2022,4,5,5,1,1,5,4,3
4224,8A6B-AD5C,Ruby,O'Scollain,Female,24,Some Travel,Technology,30,CA,White,3,Information Systems,Data Scientist,Single,61883,0,No,2016-08-02,Yes,1,1,1,0,PR1414,1/17/2017,3,2,3,3,0,5,3,2
4225,8A6B-AD5C,Ruby,O'Scollain,Female,24,Some Travel,Technology,30,CA,White,3,Information Systems,Data Scientist,Single,61883,0,No,2016-08-02,Yes,1,1,1,0,PR175,1/18/2014,5,4,5,2,3,5,3,2
4226,8A6B-AD5C,Ruby,O'Scollain,Female,24,Some Travel,Technology,30,CA,White,3,Information Systems,Data Scientist,Single,61883,0,No,2016-08-02,Yes,1,1,1,0,PR2044,1/17/2018,5,5,5,1,1,3,4,3
4227,8A6B-AD5C,Ruby,O'Scollain,Female,24,Some Travel,Technology,30,CA,White,3,Information Systems,Data Scientist,Single,61883,0,No,2016-08-02,Yes,1,1,1,0,PR21,1/18/2013,3,3,2,3,2,5,4,4
4228,8A6B-AD5C,Ruby,O'Scollain,Female,24,Some Travel,Technology,30,CA,White,3,Information Systems,Data Scientist,Single,61883,0,No,2016-08-02,Yes,1,1,1,0,PR2769,1/17/2019,4,4,5,2,3,2,5,5
4229,8A6B-AD5C,Ruby,O'Scollain,Female,24,Some Travel,Technology,30,CA,White,3,Information Systems,Data Scientist,Single,61883,0,No,2016-08-02,Yes,1,1,1,0,PR3615,1/17/2020,5,5,3,1,1,3,5,4
4230,8A6B-AD5C,Ruby,O'Scollain,Female,24,Some Travel,Technology,30,CA,White,3,Information Systems,Data Scientist,Single,61883,0,No,2016-08-02,Yes,1,1,1,0,PR4583,1/16/2021,5,2,3,1,1,2,3,3
4231,8A6B-AD5C,Ruby,O'Scollain,Female,24,Some Travel,Technology,30,CA,White,3,Information Systems,Data Scientist,Single,61883,0,No,2016-08-02,Yes,1,1,1,0,PR468,1/18/2015,4,2,3,2,0,4,3,2
4232,8A6B-AD5C,Ruby,O'Scollain,Female,24,Some Travel,Technology,30,CA,White,3,Information Systems,Data Scientist,Single,61883,0,No,2016-08-02,Yes,1,1,1,0,PR5642,1/16/2022,2,4,2,2,2,2,3,2
4233,8A6B-AD5C,Ruby,O'Scollain,Female,24,Some Travel,Technology,30,CA,White,3,Information Systems,Data Scientist,Single,61883,0,No,2016-08-02,Yes,1,1,1,0,PR881,1/18/2016,4,5,2,2,0,3,5,4
4234,DBF0-2EA3,Kaitlyn,Ernshaw,Female,27,Frequent Traveller,Technology,1,CA,White,4,Computer Science,Senior Software Engineer,Married,56302,2,Yes,2016-08-04,No,6,3,5,4,PR3518,12/8/2019,4,3,3,1,0,2,5,4
4235,DBF0-2EA3,Kaitlyn,Ernshaw,Female,27,Frequent Traveller,Technology,1,CA,White,4,Computer Science,Senior Software Engineer,Married,56302,2,Yes,2016-08-04,No,6,3,5,4,PR4469,12/7/2020,4,4,5,1,0,5,5,5
4236,DBF0-2EA3,Kaitlyn,Ernshaw,Female,27,Frequent Traveller,Technology,1,CA,White,4,Computer Science,Senior Software Engineer,Married,56302,2,Yes,2016-08-04,No,6,3,5,4,PR5515,12/7/2021,3,2,3,2,2,4,4,4
4237,DBF0-2EA3,Kaitlyn,Ernshaw,Female,27,Frequent Traveller,Technology,1,CA,White,4,Computer Science,Senior Software Engineer,Married,56302,2,Yes,2016-08-04,No,6,3,5,4,PR6639,12/7/2022,1,1,2,3,0,2,5,5
4238,8AAD-FAFB,Alethea,Heeney,Female,24,Some Travel,Sales,3,CA,Asian or Asian American,3,Marketing,Sales Executive,Divorced,130774,1,Yes,2016-08-15,Yes,4,3,3,4,PR1429,1/23/2017,5,2,5,2,2,2,3,2
4239,8AAD-FAFB,Alethea,Heeney,Female,24,Some Travel,Sales,3,CA,Asian or Asian American,3,Marketing,Sales Executive,Divorced,130774,1,Yes,2016-08-15,Yes,4,3,3,4,PR183,1/24/2014,5,5,2,1,1,4,5,5
4240,8AAD-FAFB,Alethea,Heeney,Female,24,Some Travel,Sales,3,CA,Asian or Asian American,3,Marketing,Sales Executive,Divorced,130774,1,Yes,2016-08-15,Yes,4,3,3,4,PR2059,1/23/2018,4,3,4,1,1,2,3,2
4241,8AAD-FAFB,Alethea,Heeney,Female,24,Some Travel,Sales,3,CA,Asian or Asian American,3,Marketing,Sales Executive,Divorced,130774,1,Yes,2016-08-15,Yes,4,3,3,4,PR2786,1/23/2019,3,4,3,3,1,3,5,5
4242,8AAD-FAFB,Alethea,Heeney,Female,24,Some Travel,Sales,3,CA,Asian or Asian American,3,Marketing,Sales Executive,Divorced,130774,1,Yes,2016-08-15,Yes,4,3,3,4,PR28,1/24/2013,4,2,3,3,0,2,3,3
4243,8AAD-FAFB,Alethea,Heeney,Female,24,Some Travel,Sales,3,CA,Asian or Asian American,3,Marketing,Sales Executive,Divorced,130774,1,Yes,2016-08-15,Yes,4,3,3,4,PR3634,1/23/2020,4,5,3,1,1,3,3,2
4244,8AAD-FAFB,Alethea,Heeney,Female,24,Some Travel,Sales,3,CA,Asian or Asian American,3,Marketing,Sales Executive,Divorced,130774,1,Yes,2016-08-15,Yes,4,3,3,4,PR4603,1/22/2021,5,3,5,1,0,4,3,2
4245,8AAD-FAFB,Alethea,Heeney,Female,24,Some Travel,Sales,3,CA,Asian or Asian American,3,Marketing,Sales Executive,Divorced,130774,1,Yes,2016-08-15,Yes,4,3,3,4,PR476,1/24/2015,3,5,3,1,1,2,4,4
4246,8AAD-FAFB,Alethea,Heeney,Female,24,Some Travel,Sales,3,CA,Asian or Asian American,3,Marketing,Sales Executive,Divorced,130774,1,Yes,2016-08-15,Yes,4,3,3,4,PR5663,1/22/2022,3,5,4,1,2,2,4,4
4247,8AAD-FAFB,Alethea,Heeney,Female,24,Some Travel,Sales,3,CA,Asian or Asian American,3,Marketing,Sales Executive,Divorced,130774,1,Yes,2016-08-15,Yes,4,3,3,4,PR893,1/24/2016,4,4,2,2,0,5,5,5
4248,28EA-A010,Meara,Mahony,Female,26,Some Travel,Sales,2,CA,Asian or Asian American,2,Marketing,Sales Executive,Single,149390,0,Yes,2016-08-15,Yes,3,1,1,2,PR1408,1/15/2017,5,3,5,1,1,3,5,4
4249,28EA-A010,Meara,Mahony,Female,26,Some Travel,Sales,2,CA,Asian or Asian American,2,Marketing,Sales Executive,Single,149390,0,Yes,2016-08-15,Yes,3,1,1,2,PR17,1/16/2013,5,4,3,2,2,3,5,4
4250,28EA-A010,Meara,Mahony,Female,26,Some Travel,Sales,2,CA,Asian or Asian American,2,Marketing,Sales Executive,Single,149390,0,Yes,2016-08-15,Yes,3,1,1,2,PR170,1/16/2014,5,4,2,3,2,4,4,3
4251,28EA-A010,Meara,Mahony,Female,26,Some Travel,Sales,2,CA,Asian or Asian American,2,Marketing,Sales Executive,Single,149390,0,Yes,2016-08-15,Yes,3,1,1,2,PR2038,1/15/2018,3,3,4,3,2,4,4,4
4252,28EA-A010,Meara,Mahony,Female,26,Some Travel,Sales,2,CA,Asian or Asian American,2,Marketing,Sales Executive,Single,149390,0,Yes,2016-08-15,Yes,3,1,1,2,PR2761,1/15/2019,3,4,5,3,2,5,3,3
4253,28EA-A010,Meara,Mahony,Female,26,Some Travel,Sales,2,CA,Asian or Asian American,2,Marketing,Sales Executive,Single,149390,0,Yes,2016-08-15,Yes,3,1,1,2,PR3607,1/15/2020,3,5,5,2,0,2,3,3
4254,28EA-A010,Meara,Mahony,Female,26,Some Travel,Sales,2,CA,Asian or Asian American,2,Marketing,Sales Executive,Single,149390,0,Yes,2016-08-15,Yes,3,1,1,2,PR4573,1/14/2021,3,1,3,2,1,3,4,4
4255,28EA-A010,Meara,Mahony,Female,26,Some Travel,Sales,2,CA,Asian or Asian American,2,Marketing,Sales Executive,Single,149390,0,Yes,2016-08-15,Yes,3,1,1,2,PR462,1/16/2015,4,3,2,3,0,5,5,4
4256,28EA-A010,Meara,Mahony,Female,26,Some Travel,Sales,2,CA,Asian or Asian American,2,Marketing,Sales Executive,Single,149390,0,Yes,2016-08-15,Yes,3,1,1,2,PR5632,1/14/2022,3,3,4,3,1,2,4,3
4257,28EA-A010,Meara,Mahony,Female,26,Some Travel,Sales,2,CA,Asian or Asian American,2,Marketing,Sales Executive,Single,149390,0,Yes,2016-08-15,Yes,3,1,1,2,PR875,1/16/2016,3,3,4,3,0,2,4,3
4258,6A09-C910,Arri,Brooking,Male,24,Some Travel,Technology,19,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Divorced,35270,1,No,2016-08-16,No,6,0,5,2,PR3110,5/23/2019,3,4,5,1,0,5,5,5
4259,6A09-C910,Arri,Brooking,Male,24,Some Travel,Technology,19,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Divorced,35270,1,No,2016-08-16,No,6,0,5,2,PR4000,5/22/2020,5,4,2,1,3,3,5,4
4260,6A09-C910,Arri,Brooking,Male,24,Some Travel,Technology,19,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Divorced,35270,1,No,2016-08-16,No,6,0,5,2,PR5000,5/22/2021,4,1,1,3,2,2,5,5
4261,6A09-C910,Arri,Brooking,Male,24,Some Travel,Technology,19,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Divorced,35270,1,No,2016-08-16,No,6,0,5,2,PR6084,5/22/2022,4,2,3,2,0,2,3,2
4262,ADF8-AD57,Trip,Bennell,Male,27,Some Travel,Technology,28,CA,White,3,Computer Science,Data Scientist,Single,20387,0,No,2016-08-16,Yes,0,0,0,0,PR1088,5/4/2016,4,5,2,2,2,5,4,3
4263,ADF8-AD57,Trip,Bennell,Male,27,Some Travel,Technology,28,CA,White,3,Computer Science,Data Scientist,Single,20387,0,No,2016-08-16,Yes,0,0,0,0,PR126,5/5/2013,5,4,3,3,0,4,3,3
4264,ADF8-AD57,Trip,Bennell,Male,27,Some Travel,Technology,28,CA,White,3,Computer Science,Data Scientist,Single,20387,0,No,2016-08-16,Yes,0,0,0,0,PR1642,5/4/2017,3,2,5,1,2,2,4,4
4265,ADF8-AD57,Trip,Bennell,Male,27,Some Travel,Technology,28,CA,White,3,Computer Science,Data Scientist,Single,20387,0,No,2016-08-16,Yes,0,0,0,0,PR2301,5/4/2018,5,5,3,1,1,4,5,4
4266,ADF8-AD57,Trip,Bennell,Male,27,Some Travel,Technology,28,CA,White,3,Computer Science,Data Scientist,Single,20387,0,No,2016-08-16,Yes,0,0,0,0,PR3055,5/4/2019,4,2,2,2,0,2,4,4
4267,ADF8-AD57,Trip,Bennell,Male,27,Some Travel,Technology,28,CA,White,3,Computer Science,Data Scientist,Single,20387,0,No,2016-08-16,Yes,0,0,0,0,PR318,5/5/2014,5,4,2,1,1,3,4,4
4268,ADF8-AD57,Trip,Bennell,Male,27,Some Travel,Technology,28,CA,White,3,Computer Science,Data Scientist,Single,20387,0,No,2016-08-16,Yes,0,0,0,0,PR3938,5/3/2020,5,2,5,1,1,4,5,4
4269,ADF8-AD57,Trip,Bennell,Male,27,Some Travel,Technology,28,CA,White,3,Computer Science,Data Scientist,Single,20387,0,No,2016-08-16,Yes,0,0,0,0,PR4935,5/3/2021,4,4,3,2,2,2,3,3
4270,ADF8-AD57,Trip,Bennell,Male,27,Some Travel,Technology,28,CA,White,3,Computer Science,Data Scientist,Single,20387,0,No,2016-08-16,Yes,0,0,0,0,PR6014,5/3/2022,5,3,4,2,2,3,3,3
4271,ADF8-AD57,Trip,Bennell,Male,27,Some Travel,Technology,28,CA,White,3,Computer Science,Data Scientist,Single,20387,0,No,2016-08-16,Yes,0,0,0,0,PR645,5/5/2015,3,5,4,3,2,3,5,4
4272,C292-EC0C,Rosamond,Mattaser,Non-Binary,26,Some Travel,Technology,8,NY,White,2,Computer Science,Software Engineer,Divorced,27219,2,No,2016-08-16,No,6,3,5,4,PR3416,10/20/2019,4,5,3,2,0,4,3,3
4273,C292-EC0C,Rosamond,Mattaser,Non-Binary,26,Some Travel,Technology,8,NY,White,2,Computer Science,Software Engineer,Divorced,27219,2,No,2016-08-16,No,6,3,5,4,PR4353,10/19/2020,4,3,4,2,1,4,4,4
